id,task_type,auto_score,judge_score,flipped,judge_reason,question,ref_answer,prediction,model
NUM_067,numerical_reasoning,0,1,True,The model's final calculation and value exactly match the reference answer.,"Using the formula for Adjusted PAT, calculate the Adjusted PAT for a Small Finan","₹13,750 crore. Calculation: ₹17,000 - (50% × ₹6,500) = ₹17,000 - ₹3,250 = ₹13,75","Adjusted PAT = PAT – 50 % of Net NPA  
= ₹17,000 crore – 0.5 × ₹6,500 crore  
= ",GPT-OSS 20B
NUM_068,numerical_reasoning,0,1,True,"The model correctly identifies the bucket, the applicable percentage, the input value for Adjusted PAT, performs the correct calculation, and arrives at the same final value as the reference answer.",A Small Finance Bank has a Tier 1 Capital Ratio of 11.72% and an Adjusted PAT of,"₹5,500 crore. Calculation: Bank falls in Bucket B4 (above 11.5% and up to 13.5%)","**Calculation**  
- Tier 1 Capital Ratio = 11.72 % → falls in bucket B4.  
- Div",GPT-OSS 20B
NUM_072,numerical_reasoning,0,1,True,"The model's final calculated value of ₹38,000 crore matches the reference answer exactly, and the calculation steps are also consistent.","A Small Finance Bank has a PAT of ₹40,500 crore and Net NPA of ₹5,000 crore. Wha","₹38,000 crore. Calculation: ₹40,500 - (50% × ₹5,000) = ₹40,500 - ₹2,500 = ₹38,00","Adjusted PAT = PAT – 50 % of Net NPAs  
= ₹40,500 cr – 0.5 × ₹5,000 cr  
= ₹40,5",GPT-OSS 20B
NUM_075,numerical_reasoning,0,1,True,"The model correctly identifies the amount as ₹12,000 crore and calculates the percentage as approximately 41.38%, which is within the 1% rounding tolerance of the reference's 41.4%.","In the GoI dated securities auction announced on March 28, 2026, what is the tot","₹12,000 crore. It represents approximately 41.4% of the total notified amount (₹","**Total notified amount for 7.43 % GS 2076:** ₹12,000 crore  
**Fraction of tota",GPT-OSS 20B
NUM_077,numerical_reasoning,0,1,True,The model prediction provides the correct calculation and final amount which matches the reference answer exactly.,How much in total is Andhra Pradesh seeking to raise across all three of its sec,"₹3,900 crore. Calculation: ₹1,500 + ₹1,500 + ₹900 = ₹3,900 crore.","1500 + 1500 + 900 = 3900 crore.  

**Total amount Andhra Pradesh is seeking to r",GPT-OSS 20B
NUM_078,numerical_reasoning,0,1,True,"The model's final answer of '10,000 crore rupees' matches the reference answer exactly, and the additional calculation steps are permitted.",What is the total amount Karnataka is raising across all its five securities in ,"₹10,000 crore. Calculation: ₹2,000 × 5 securities = ₹10,000 crore.","2000 + 2000 + 2000 + 2000 + 2000 = 10,000  
**10,000 crore rupees**",GPT-OSS 20B
NUM_083,numerical_reasoning,0,1,True,The model prediction of 11.9% for the year-on-year growth rate of aggregate deposits matches the reference answer exactly.,What was the year-on-year growth rate of aggregate deposits of Scheduled Commerc,11.9%,"Year‑on‑Year growth rate of aggregate deposits (Scheduled Commercial Banks, Indi",GPT-OSS 20B
TMP_030,temporal_reasoning,0,1,True,"The model's precise calculation of 8 years, 9 months, and 26 days accurately corresponds to the duration from June 1, 2017, to March 27, 2026, and is consistent with the reference's approximation of 8","How many years elapsed between the issuance of the first LEI circular (June 01, ","Approximately 8 years and 10 months elapsed between June 1, 2017 and March 27, 2","8 years, 9 months, 26 days (from 01‑Jun‑2017 to",GPT-OSS 20B
TMP_031,temporal_reasoning,0,0,False,"The model prediction is truncated and does not provide the complete step-by-step reduction in the buy-back limit, specifically missing the 5% limit until March 31, 2025, and the complete prohibition f",Describe the step-by-step reduction in the maximum open-market buy-back limit th,"15% (until March 31, 2023) → 10% (until March 31, 2024) → 5% (until March 31, 20",- **Until 31 March 2023** – Open‑market buy‑back limit: **≤ 15 %** of paid‑up ca,GPT-OSS 20B
TMP_033,temporal_reasoning,0,1,True,"The model prediction accurately lists all the key dates and their corresponding events in chronological order, matching the reference answer.","In chronological order, what are the key dates in the lifecycle of the GoI dated","March 28 (announcement), March 30 – April 02 ('When Issued' trading period), Apr",- **March 28 2026** – Government of India issues the notification (F.No.4(1)-B(W,GPT-OSS 20B
TMP_036,temporal_reasoning,0,0,False,"The reference answer correctly calculates the ninetieth day from September 1, 2014, as approximately November 30, 2014, whereas the model predicts December 1, 2014, which is one day off.","The SEBI (Research Analysts) Regulations 2014 were published on September 1, 201","On the ninetieth day from September 1, 2014, which is approximately November 30,","December 1, 2014.",GPT-OSS 20B
TMP_040,temporal_reasoning,0,1,True,"The model correctly calculates the application deadline as 15 months (three months before the 18-month expiry) which aligns with the ""15 months from commencement"" point mentioned in the reference answ",An intermediary's time-limited certificate expires in 18 months from the commenc,The intermediary must apply at least three months before the earlier of: (a) exp,Apply no later than 15 months after the commencement of the SEBI (Intermediaries,GPT-OSS 20B
REG_055,regulatory_interpretation,0,1,True,"The model prediction ""Quarterly."" matches the frequency stated in the reference answer ""On a quarterly basis"".","Under SEBI (InvIT) Regulations 2014, how frequently must the trustee obtain a co",On a quarterly basis,Quarterly.,GPT-OSS 20B
REG_058,regulatory_interpretation,0,1,True,"The model's prediction of ""90%"" accurately represents ""not less than ninety per cent"" in a different but equivalent format.","Under SEBI (InvIT) Regulations 2014, what minimum percentage of its assets must ",Not less than ninety per cent,90%,GPT-OSS 20B
REG_059,regulatory_interpretation,0,1,True,"The model correctly states the minimum net worth as more than ₹500 crore, matching the reference answer's value and allowing for differences in formatting.","Under SEBI (InvIT) Regulations 2014 (as currently in force), what minimum net wo","More than five hundred crore rupees, as per the latest audited financial stateme",More than ₹500 crore.,GPT-OSS 20B
REG_060,regulatory_interpretation,0,1,True,"The model prediction accurately states the monetary cap as ""the lower of 2% of the person’s gross turnover or total income, or ₹50 lakh,"" which perfectly matches the reference answer's ""Two per cent o","Under SEBI (InvIT) Regulations 2014, what is the combined monetary cap on permis","Two per cent of its gross turnover or total income, or fifty lakh rupees, whiche",The aggregate of all such relationships must not exceed **the lower of 2 % of th,GPT-OSS 20B
REG_062,regulatory_interpretation,0,1,True,"The model prediction conveys the same duration as the reference answer, only differing in numerical formatting, which is permitted.","Under SEBI (Issue and Listing of Municipal Debt Securities) Regulations 2015, wi",Twenty one days,21 days.,GPT-OSS 20B
REG_064,regulatory_interpretation,0,1,True,"The model's prediction of ""Four"" falls within the limit specified by the reference answer, ""Not more than four.""","Under SEBI (Issue and Listing of Municipal Debt Securities) Regulations 2015, wh",Not more than four,Four.,GPT-OSS 20B
REG_065,regulatory_interpretation,0,1,True,"The model prediction correctly states ""365 days"", which is the numerical equivalent of ""three hundred and sixty five days"" from the reference, and the added context is permissible paraphrasing.","Under SEBI (Issue and Listing of Municipal Debt Securities) Regulations 2015, fo",The preceding three hundred and sixty five days,The issuer must have a clean repayment track record for the preceding **365 days,GPT-OSS 20B
NUM_033,numerical_reasoning,0,1,True,"The model correctly calculates the amount as twenty lakh rupees and explains that this value is chosen because it is lower than the fifty lakh rupees threshold, matching the reference answer's logic a","Under SEBI (InvIT) Regulations 2014, if an entity associated with the InvIT has ","Twenty lakh rupees (two per cent of ten crore rupees, being lower than fifty lak","2 % of 10 crore = 0.02 × 10,00,00,000 = 20,00,000 rupees (20 lakh rupees).  
Sin",GPT-OSS 20B
NUM_034,numerical_reasoning,0,1,True,"The model prediction correctly identifies 170 persons as the relevant number and states that it does not exceed the 200-person limit, matching the core facts in the reference answer.","Under SEBI (Issue and Listing of Municipal Debt Securities) Regulations 2015, if","No. The 45 qualified institutional buyers are excluded from the calculation, so ",170 persons (non‑QIBs) – does **not** exceed the 200‑person limit.,GPT-OSS 20B
