id,task_type,difficulty,question,ref_answer,prediction,correct,model_version
CON_074,contradiction_detection,medium,Is there a contradiction between Regulation 7(1) and Regulation 7(2) about the minimum open offer size under SEBI Takeovers Regulations 2011?,No,"No – Regulation 7(1) requires a 26 % share of the target’s total shares for an acquirer or persons acting in concert, whereas Regulation 7(2) sets a separate threshold based on the number of shares that would give the holder an additional 10 % of voting rights in a voluntary offer; the two provision",1,openai/gpt-oss-20b
CON_075,contradiction_detection,medium,Do Regulation 22(1) and Regulation 22(2) contradict each other about when an acquirer can complete the underlying acquisition transaction?,No,"No – Regulation 22(2) provides an exception to 22(1), allowing completion after 21 working days if the escrow deposit is made.",1,openai/gpt-oss-20b
CON_076,contradiction_detection,hard,Is there a contradiction between Regulation 23(1) and Regulation 6A regarding the circumstances under which a wilful defaulter can withdraw from an open offer obligation?,No,"No – Regulation 23(1) lists the only circumstances an offer may be withdrawn, while Regulation 6A merely bars a wilful defaulter from publicly announcing an open offer and does not alter those withdrawal conditions.",1,openai/gpt-oss-20b
CON_077,contradiction_detection,hard,Do Regulation 29(1) and Regulation 29(2) impose contradictory or duplicative disclosure obligations on an acquirer who crosses 5% while already holding 4% and now acquires 2% more (reaching 6% total)?,No,,0,openai/gpt-oss-20b
TMP_081,temporal_reasoning,medium,"When did SEBI introduce separate prohibitions on wilful defaulters and fugitive economic offenders making open offers under the Takeovers Regulations, and what triggered these additions?","The prohibition on wilful defaulters (Regulation 6A) was inserted by the Second Amendment Regulations, 2016, effective May 25, 2016, following Reserve Bank of India guidelines on wilful defaulters. The prohibition on fugitive economic offenders (Regulation 6B) was inserted by the Second Amendment Regulations, 2018, effective September 11, 2018, following the enactment of the Fugitive Economic Offenders Act, 2018.",- **Wilful defaulters** – SEBI,1,openai/gpt-oss-20b
TMP_082,temporal_reasoning,medium,How was the deadline for making upward revisions to the offer price changed under Regulation 18(4) of SEBI Takeovers Regulations 2011 by the 2018 amendments?,"Prior to the 2018 amendment, an acquirer could make upward revisions to the offer price up to three working days before the commencement of the tendering period. The Second Amendment Regulations, 2018 (effective September 11, 2018) reduced this window to one working day before the commencement of the tendering period, tightening the timeline for last-minute price revisions.","The 2018 amendment shortened the deadline for upward revisions from **three working days** before the tendering period to **the last working day** before the tendering period, effective 11 September 2018.",1,openai/gpt-oss-20b
TMP_083,temporal_reasoning,medium,"When did SEBI introduce the higher 49% open offer threshold for entities listed on the Innovators Growth Platform (formerly Institutional Trading Platform), and what changes were made simultaneously?","The Amendment Regulations, 2021, effective May 5, 2021, inserted Regulations 3(5) and 6(4) providing that the 25% mandatory open offer threshold reads as 49% for IGP-listed entities. Simultaneously, the same amendment renamed 'institutional trading platform' to 'Innovators Growth Platform' throughout the regulations.","SEBI introduced the higher 49 % open‑offer threshold on 5 May 2021. At the same time, the 2021 amendment replaced the term “institutional trading platform” with “Innovators Growth Platform.”",1,openai/gpt-oss-20b
TMP_084,temporal_reasoning,hard,How did the SEBI Takeovers Regulations provisions on combined open offer and delisting evolve from 2013 to 2021?,"In 2013, a basic Regulation 5A was inserted allowing an acquirer making an open offer to also delist under the Delisting Regulations, 2009, with specific disclosure conditions. In December 2021, the Third Amendment Regulations substituted the old Regulation 5A with a comprehensive new framework referencing the updated Delisting Regulations, 2021. The new Regulation 5A introduced: (a) detailed conditions for acquirer eligibility; (b) a two-payment structure (indicative price if delisting threshold met, open offer price if not); (c) a two-attempt delisting structure; and (d) updated timelines for withdrawal announcements.","- **2013** – Regulation 5A (inserted by the SEBI (Listing of Specified Securities on Institutional Trading Platform) Regulations, 2013) allowed an acquirer to delist a company “in accordance with the Securities and Exchange Board of India (Delisting of Equity Shares) Regulations, 2009.”  
- **2021**",0,openai/gpt-oss-20b
TMP_085,temporal_reasoning,hard,"When were housing finance companies and systemically important NBFCs added to the list of pledgees exempt from disclosure obligations under the encumbrance provisions of SEBI Takeovers Regulations, and what was the scope of the original exemption?","The original exemption in Regulation 29(4) covered only scheduled commercial banks and public financial institutions acting as pledgees in ordinary business. The Third Amendment Regulations, 2018, effective December 31, 2018, expanded this to also include housing finance companies (registered with NHB, deposit-taking or with asset size of Rs 500 crore or more) and systemically important non-banking financial companies. The expansion recognised the growing role of these institutions as lenders against pledged shares.","Housing finance companies and systemically important NBFCs were added to the list of exempt pledgees by the Third Amendment Regulations, 2018, effective 31‑12‑2018.  
The original exemption (before the amendment) applied only to scheduled commercial banks or public financial institutions acting as p",1,openai/gpt-oss-20b
TMP_086,temporal_reasoning,hard,"What happened to the annual continual disclosure requirement for promoters and major shareholders under SEBI Takeovers Regulations 2011, and when was it removed?","Regulation 30, which required every person holding 25% or more of voting rights and all promoters to disclose their aggregate shareholding as of March 31 each financial year (within 7 working days from year-end), was omitted by the Second Amendment Regulations, 2021, with effect from April 1, 2022. This was part of a broader overhaul of disclosure obligations, including changes to Regulation 29. The annual continual disclosure was likely subsumed into or replaced by disclosure requirements under the Listing Obligations and Disclosure Requirements Regulations, 2015.","The annual continual‑disclosure requirement (Regulation 30) for promoters and any holder with 25 % or more was omitted by the SEBI (SAST) (Second Amendment) Regulations, 2021, and the omission became effective on 1 April 2022.",1,openai/gpt-oss-20b
TMP_087,temporal_reasoning,medium,"What significant change did the SEBI Takeovers Amendment Regulations, 2025 make to who can conduct share valuations for open offers, and what transitional protection was provided for ongoing assignments?","The 2025 Amendment Regulations, effective January 3, 2026, replaced the requirement that valuations for infrequently traded shares (Regulation 8(2)(e) and 8(4)) and consideration shares (Regulation 9(5)) be done by the acquirer and the manager to the open offer (or an independent merchant banker/chartered accountant with 10 years' experience) with the requirement for an independent registered valuer as defined under section 247 of the Companies Act, 2013. A transition period of 9 months was provided for valuation assignments already underway before the amendment came into force.",The 2025 amendment replaced the acquirer‑and‑manager valuation model with an **independent registered valuer** for determining the price of infrequently traded shares in open offers (and similarly in Regs 8(4) and 9(5)). A **9‑month transition period** was granted for any valuation assignments that ,1,openai/gpt-oss-20b
